item,itemLabel,position,positionLabel,start,psid
Q109935616,Reuben Mtolo Phiri,Q45396256,Minister - Agriculture,2021-08-27,Q109935616-D465E77A-CC33-4C3B-B06B-A2EAC0330085
Q109935617,Chipoka Mulenga,Q45396340,"Minister - Commerce, Trade and Industry",2021-08-27,Q109935617-ED0B43DF-4FCD-4575-A72F-37AFDCFDAF59
Q109935618,Doreen Mwamba,Q45396356,Minister - Community Development and Social Welfare,2021-08-27,Q109935618-F3A0511F-3D11-457C-A9EC-76BCA1E8BB76
Q109935620,Peter Chibwe Kapala,Q45396386,Minister - Energy,2021-08-27,Q109935620-7BF90FB0-E170-491C-B60B-CEBBAF71BAA4
Q109935621,Collins Nzovu,Q109935622,Minister - Green Economy and Environment,2021-08-27,Q109935621-FB8990C2-7736-45CC-B3FA-1CAE0EC4BC99
Q109935624,Mulambo Hamakuni Haimbe,Q45396544,Justice Minister of Zambia,2021-08-27,Q109935624-0EE19D6D-05F3-4487-95FE-0D1B435FE359
Q109935626,Elijah Julaki Muchima,Q45396576,Minister - Lands and Natural Resources,2021-08-27,Q109935626-580FC03A-A07B-46A4-B98E-7E0FD146E1BB
Q109935630,Paul C C Kabuswe,Q45396605,Minister - Mines and Minerals Development,2021-08-27,Q109935630-743FFA47-6E63-4379-8416-C50A02185D4A
Q109935631,Elias Mubanga,Q109935632,Minister - Small and Medium Enterprises Development,2021-08-27,Q109935631-595E35B7-702C-4CF1-A11A-BD6D68C5EF84
Q109935634,Rhodine Sikumba,Q109935635,Minister - Tourism,2021-08-27,Q109935634-A7281B18-D007-47A7-BB83-D5991DEDBDD7
Q109935637,Frank Tayali,Q109935638,Minister - Transport and Logistics,2021-08-27,Q109935637-86C5C7BB-3D41-4D2B-BDCD-AD7E98647145
Q109935639,Mike Mposha,Q45396718,Minister - Water Development and Sanitation,2021-08-27,Q109935639-6F7C0980-6D91-4C73-8075-C23CD1B30BDF
Q109935640,Elvis Chishala Nkandu,Q109935641,"Minister - Youth, Sport and Arts",2021-08-27,Q109935640-F4667457-E002-4CC1-91D6-CA4809ACCA39
Q1403691,Felix Mutati,Q109935633,Minister - Technology and Science,2021-08-27,Q1403691-1A024E86-F930-4485-A03F-0FD918513096
Q2374229,Sylvia Masebo,Q45396475,Minister of Health of Zambia,2021-09-07,Q2374229-E63C3F02-090A-43CA-96CB-4CD84D23DB3A
Q45384113,Ambrose Lufuma,Q45396374,Minister - Defense,2021-08-27,Q45384113-3F2DEB37-2CA5-4B57-982E-DA218B456384
Q45384153,Brenda Tambatamba,Q45396560,Minister - Labour and Social Security,2021-08-27,Q45384153-4876B7DC-35D8-44AE-B19D-89F2ABFC8E44
Q45384216,Chushi Kasanda,Q45396529,Minister - Information and Broadcasting,2021-08-27,Q45384216-C079D23C-600B-4E4C-940B-B7E60CE9A30A
Q45384330,Douglas Syakalima,Q45396461,Minister - General Education,2021-08-27,Q45384330-75413A5B-28ED-40C4-84E3-0767C6FD1EA2
Q45384471,Gary Nkombo,Q109935628,Minister - Local Government and Rural Development,2021-08-27,Q45384471-55FD6F31-A140-4B9A-911B-D69C25193059
Q45384555,Jacob Mwiimbu,Q45396504,Minister - Home Affairs,2021-08-27,Q45384555-0205E857-5F7D-479B-8FF3-406729642924
Q45384683,Makozo Chikote,Q45396409,Minister - Fisheries and Livestock,2021-08-27,Q45384683-45C3461A-D53A-442E-BD8A-73FA9EBB5A09
Q45385044,Stanley Kakubo,Q18204398,Minister of Foreign Affairs,2021-08-27,Q45385044-6B09C467-11D7-4B84-9D58-0C7491B989C5
Q7532178,Situmbeko Musokotwane,Q45396395,Finance Minister of Zambia,2021-08-27,Q7532178-B958328D-8F75-4CCB-98DF-D1B253E6B693
Q98083567,Charles Milupi,Q109935623,"Minister - Infrastructure, Housing Urban and Development",2021-08-27,Q98083567-F894BC2E-4A68-4FF8-812F-4C8C83136229
